participant_id,question_id,ta,part,answered,t_end,randomness_label,randomness_label_num,t_answer
participant_28,question_8,0.02737719000000004,No-Timer,1,57.02,NOT_RANDOM,0,56.99262281
participant_28,question_9,0.031487419999999926,No-Timer,1,100.47,NOT_RANDOM,0,100.43851258
participant_29,question_1,0.05221433,Timer-Correct,1,7.13,RANDOM,1,7.07778567
participant_29,question_10,0.012271730000000048,Timer-Correct,1,14.07,RANDOM,1,14.05772827
participant_29,question_11,0.006571010000000001,Timer-Correct,1,8.5,RANDOM,1,8.49342899
participant_29,question_12,0.008439670000000035,Timer-Correct,1,21.89,RANDOM,1,21.88156033
participant_29,question_13,,No-Timer,1,57.09,INVALID,-1,
participant_29,question_14,0.013785160000000019,Timer-No-Correct,1,13.54,RANDOM,1,13.52621484
participant_29,question_15,,No-Timer,1,32.31,INVALID,-1,
participant_29,question_2,0.020504169999999988,Timer-Correct,1,16.39,RANDOM,1,16.36949583
participant_29,question_3,0.04087371999999999,Timer-No-Correct,1,12.16,RANDOM,1,12.11912628
participant_29,question_4,0.004607900000000001,No-Timer,1,40.51,NOT_RANDOM,0,40.505392099999995
participant_29,question_5,0.005660340000000019,No-Timer,1,8.52,RANDOM,1,8.51433966
participant_29,question_6,0.002558809999999994,Timer-No-Correct,1,13.91,RANDOM,1,13.90744119
participant_29,question_7,0.010462710000000016,Timer-No-Correct,1,16.4,RANDOM,1,16.38953729
participant_29,question_8,0.00902285999999998,No-Timer,1,44.17,NOT_RANDOM,0,44.16097714
participant_29,question_9,0.010522979999999961,Timer-No-Correct,1,11.83,RANDOM,1,11.81947702
participant_3,question_1,0.0,Timer-No-Correct,1,73.74,RANDOM,1,73.74
participant_3,question_10,0.025232660000000122,No-Timer,1,36.87,NOT_RANDOM,0,36.84476734
participant_3,question_11,0.015299919999999929,No-Timer,1,118.69,NOT_RANDOM,0,118.67470008
participant_3,question_12,,Timer-No-Correct,1,72.14,INVALID,-1,
participant_3,question_13,0.046821779999999986,Timer-Correct,1,58.03,NOT_RANDOM,0,57.98317822
participant_3,question_14,0.052269780000000085,Timer-Correct,1,24.04,RANDOM,1,23.98773022
participant_3,question_15,0.06275731999999971,No-Timer,1,60.0,NOT_RANDOM,0,59.93724268
participant_3,question_2,0.010576659999999948,Timer-No-Correct,1,40.7,RANDOM,1,40.689423340000005
participant_3,question_3,0.020226069999999936,No-Timer,1,38.01,NOT_RANDOM,0,37.98977393
participant_3,question_4,,Timer-No-Correct,1,67.39,INVALID,-1,
participant_3,question_5,0.046640990000000104,Timer-No-Correct,1,26.71,RANDOM,1,26.66335901
participant_3,question_6,0.013966059999999971,No-Timer,1,34.9,NOT_RANDOM,0,34.88603394
participant_3,question_7,0.009686159999999973,Timer-Correct,1,51.19,NOT_RANDOM,0,51.18031384
participant_3,question_8,0.048477049999999966,Timer-Correct,1,39.35,NOT_RANDOM,0,39.30152295
participant_3,question_9,0.021777100000000018,Timer-Correct,1,57.87,NOT_RANDOM,0,57.848222899999996
participant_30,question_1,0.01964634,Timer-Correct,1,22.41,RANDOM,1,22.39035366
participant_30,question_10,0.021836970000000008,No-Timer,1,36.55,NOT_RANDOM,0,36.528163029999995
participant_30,question_11,0.00028144000000003186,Timer-Correct,1,58.92,NOT_RANDOM,0,58.91971856
participant_30,question_13,0.01104571999999996,No-Timer,1,59.95,NOT_RANDOM,0,59.938954280000004
participant_30,question_14,0.007824219999999969,Timer-No-Correct,1,39.86,RANDOM,1,39.852175779999996
participant_30,question_15,0.031208189999999945,Timer-No-Correct,1,57.02,RANDOM,1,56.98879181
participant_30,question_2,0.0057802899999999935,No-Timer,1,13.53,RANDOM,1,13.524219709999999
participant_30,question_3,0.006899430000000009,Timer-Correct,1,38.25,NOT_RANDOM,0,38.24310057
participant_30,question_4,0.04291022999999999,No-Timer,1,21.59,RANDOM,1,21.54708977
participant_30,question_5,0.019726600000000018,Timer-Correct,1,48.69,NOT_RANDOM,0,48.6702734
participant_30,question_6,0.012606269999999996,Timer-Correct,1,17.03,RANDOM,1,17.017393730000002
participant_30,question_8,0.017999420000000044,Timer-No-Correct,1,67.81,RANDOM,1,67.79200058
participant_30,question_9,0.02168955,No-Timer,1,50.74,NOT_RANDOM,0,50.718310450000004
participant_4,question_1,,No-Timer,1,49.8,INVALID,-1,
participant_4,question_10,,No-Timer,1,23.59,INVALID,-1,
participant_4,question_11,,No-Timer,1,26.09,INVALID,-1,
participant_4,question_12,,Timer-Correct,1,71.74,INVALID,-1,
participant_4,question_13,,Timer-Correct,1,31.13,INVALID,-1,
participant_4,question_14,,Timer-No-Correct,1,62.19,INVALID,-1,
participant_4,question_15,,No-Timer,1,27.24,INVALID,-1,
participant_4,question_2,,Timer-Correct,1,12.08,INVALID,-1,
participant_4,question_3,,Timer-Correct,1,35.7,INVALID,-1,
participant_4,question_4,,Timer-No-Correct,1,14.32,INVALID,-1,
participant_4,question_5,,Timer-Correct,1,22.5,INVALID,-1,
participant_4,question_6,,No-Timer,1,32.93,INVALID,-1,
participant_4,question_7,,Timer-No-Correct,1,83.84,INVALID,-1,
participant_4,question_8,,Timer-No-Correct,1,86.91,INVALID,-1,
participant_4,question_9,,Timer-No-Correct,1,52.42,INVALID,-1,
participant_5,question_1,0.04855663999999979,Timer-No-Correct,1,60.94,RANDOM,1,60.89144336
participant_5,question_10,0.011795900000000074,Timer-Correct,1,23.71,RANDOM,1,23.6982041
participant_5,question_11,0.016015629999999875,Timer-No-Correct,1,61.69,RANDOM,1,61.67398437
participant_5,question_12,0.03447657000000072,Timer-No-Correct,1,72.36,RANDOM,1,72.32552343
participant_5,question_13,0.04595069000000058,No-Timer,1,72.91,NOT_RANDOM,0,72.86404931
participant_5,question_14,0.018299799999999776,No-Timer,1,45.13,NOT_RANDOM,0,45.1117002
participant_5,question_15,0.021683100000000195,Timer-Correct,1,18.99,RANDOM,1,18.968316899999998
participant_5,question_2,0.00939208999999937,Timer-Correct,1,28.26,NOT_RANDOM,0,28.250607910000003
participant_5,question_3,0.01627099999999973,No-Timer,1,81.23,NOT_RANDOM,0,81.213729
participant_5,question_4,0.02189013999999952,Timer-Correct,1,22.14,RANDOM,1,22.11810986
participant_5,question_5,0.009215329999999994,No-Timer,1,10.75,RANDOM,1,10.74078467
participant_5,question_6,0.0368413100000007,Timer-No-Correct,1,42.05,RANDOM,1,42.01315869
participant_5,question_7,0.005104000000000269,Timer-Correct,1,42.02,NOT_RANDOM,0,42.014896
participant_5,question_8,0.02635156999999981,Timer-No-Correct,1,62.37,RANDOM,1,62.343648429999995
participant_5,question_9,0.04153760000000056,No-Timer,1,149.58,NOT_RANDOM,0,149.53846240000001
participant_6,question_1,0.04165428999999949,Timer-No-Correct,1,30.73,RANDOM,1,30.68834571
participant_6,question_10,0.027503900000000612,Timer-No-Correct,1,85.04,RANDOM,1,85.0124961
participant_6,question_11,0.025500979999999798,Timer-Correct,1,85.83,NOT_RANDOM,0,85.80449902
participant_6,question_12,0.006423829999999725,Timer-Correct,1,87.51,NOT_RANDOM,0,87.50357617
participant_6,question_13,0.06340088000000015,Timer-Correct,1,65.06,NOT_RANDOM,0,64.99659912
participant_6,question_14,0.018031730000000606,No-Timer,1,42.12,NOT_RANDOM,0,42.10196826999999
participant_6,question_15,0.06515380000000005,Timer-Correct,1,19.26,RANDOM,1,19.1948462
participant_6,question_2,0.04414306000000033,No-Timer,1,30.63,RANDOM,1,30.58585694
participant_6,question_3,0.01786573000000044,Timer-Correct,1,28.86,NOT_RANDOM,0,28.84213427
participant_6,question_4,0.038194820000000615,Timer-No-Correct,1,72.3,RANDOM,1,72.26180518
participant_6,question_5,0.028006840000000012,Timer-No-Correct,1,39.0,RANDOM,1,38.97199316
participant_6,question_6,0.03126806000000033,No-Timer,1,57.63,NOT_RANDOM,0,57.59873194
participant_6,question_7,0.02694775000000027,No-Timer,1,92.41,NOT_RANDOM,0,92.38305224999999
participant_6,question_8,0.03056542999999965,Timer-No-Correct,1,54.43,RANDOM,1,54.39943457
participant_6,question_9,0.04311131999999998,No-Timer,1,55.02,NOT_RANDOM,0,54.97688868
participant_7,question_1,0.03986945,Timer-Correct,1,43.71,NOT_RANDOM,0,43.67013055
participant_7,question_10,0.040940490000000065,No-Timer,1,46.89,NOT_RANDOM,0,46.849059510000004
participant_7,question_11,0.03737047999999993,Timer-Correct,1,83.68,NOT_RANDOM,0,83.64262952
participant_7,question_12,0.021415290000000028,Timer-No-Correct,1,52.12,RANDOM,1,52.09858471
participant_7,question_13,0.06873376000000007,Timer-No-Correct,1,71.86,RANDOM,1,71.79126624
participant_7,question_14,0.03847473000000002,Timer-Correct,1,41.62,NOT_RANDOM,0,41.58152527
participant_7,question_15,0.024563170000000013,No-Timer,1,55.74,NOT_RANDOM,0,55.71543683
participant_7,question_2,0.021964079999999997,No-Timer,1,39.16,NOT_RANDOM,0,39.13803592
participant_7,question_3,0.03848342,Timer-No-Correct,1,70.05,RANDOM,1,70.01151657999999
participant_7,question_4,0.023390180000000014,Timer-Correct,1,54.59,NOT_RANDOM,0,54.566609820000004
participant_7,question_5,0.042026760000000024,No-Timer,1,42.75,NOT_RANDOM,0,42.70797324
participant_7,question_6,0.02637134000000003,Timer-No-Correct,1,43.47,RANDOM,1,43.44362866
participant_7,question_7,0.006731509999999957,Timer-No-Correct,1,44.04,RANDOM,1,44.03326849
participant_7,question_8,0.023022620000000018,No-Timer,1,50.08,NOT_RANDOM,0,50.05697738
participant_7,question_9,0.05427719000000002,Timer-Correct,1,32.88,NOT_RANDOM,0,32.82572281
participant_8,question_1,0.009432369999999992,Timer-No-Correct,1,76.88,RANDOM,1,76.87056763
participant_8,question_10,0.03624585000000002,Timer-No-Correct,1,76.28,RANDOM,1,76.24375415
participant_8,question_11,0.030880120000000035,Timer-Correct,1,44.46,NOT_RANDOM,0,44.42911988
participant_8,question_12,0.01269360000000006,Timer-Correct,1,46.62,NOT_RANDOM,0,46.6073064
participant_8,question_13,0.04157018999999991,Timer-Correct,1,51.14,NOT_RANDOM,0,51.09842981
participant_8,question_14,0.019954459999999927,Timer-No-Correct,1,57.36,RANDOM,1,57.34004554
participant_8,question_15,0.0042868600000001604,No-Timer,1,69.3,NOT_RANDOM,0,69.29571314
participant_8,question_2,0.040277829999999994,No-Timer,1,58.35,NOT_RANDOM,0,58.30972217
participant_8,question_3,0.049199949999999944,No-Timer,1,38.19,NOT_RANDOM,0,38.140800049999996
participant_8,question_4,0.013088750000000118,Timer-Correct,1,55.98,NOT_RANDOM,0,55.966911249999995
participant_8,question_5,,Timer-No-Correct,1,53.66,INVALID,-1,
participant_8,question_6,0.018454100000000154,Timer-Correct,1,42.24,NOT_RANDOM,0,42.2215459
participant_8,question_7,0.013637810000000172,No-Timer,1,56.12,NOT_RANDOM,0,56.10636219
participant_8,question_8,0.05110961999999995,No-Timer,1,52.69,NOT_RANDOM,0,52.63889038
participant_8,question_9,,Timer-No-Correct,1,54.26,INVALID,-1,
participant_9,question_1,0.036084719999999834,Timer-No-Correct,1,42.32,RANDOM,1,42.28391528
participant_9,question_10,0.027637209999999867,No-Timer,1,30.46,RANDOM,1,30.432362790000003
participant_9,question_11,0.009242429999999786,Timer-No-Correct,1,83.72,RANDOM,1,83.71075757
participant_9,question_12,0.02904491999999982,Timer-Correct,1,33.62,NOT_RANDOM,0,33.59095508
participant_9,question_13,0.02313623000000007,No-Timer,1,63.28,NOT_RANDOM,0,63.25686377
participant_9,question_14,0.01636376999999993,Timer-Correct,1,32.54,NOT_RANDOM,0,32.52363623
participant_9,question_15,0.017114500000000133,Timer-No-Correct,1,82.98,RANDOM,1,82.9628855
participant_9,question_2,0.03936644999999998,Timer-Correct,1,19.38,RANDOM,1,19.34063355
participant_9,question_3,0.037383550000000015,No-Timer,1,45.54,NOT_RANDOM,0,45.50261645
participant_9,question_4,0.013637939999999616,Timer-Correct,1,14.02,RANDOM,1,14.00636206
participant_9,question_5,0.01625707999999986,Timer-No-Correct,1,17.77,RANDOM,1,17.75374292
participant_9,question_6,0.01689404000000013,No-Timer,1,27.04,RANDOM,1,27.02310596
participant_9,question_7,0.01724854000000005,No-Timer,1,73.15,NOT_RANDOM,0,73.13275146000001
participant_9,question_8,0.01904370000000017,Timer-No-Correct,1,30.9,RANDOM,1,30.880956299999998
participant_9,question_9,0.05378052000000025,Timer-Correct,1,42.68,NOT_RANDOM,0,42.626219479999996
